date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,ma10,ta10
2020-03-12,sh.600375,4.6000000000,4.6700000000,4.5300000000,4.6400000000,4.6700000000,6470600,29786231.0000,2,1.1643,1,-0.642400,0,4.577000000000016,1.994019999999999
2020-03-13,sh.600375,4.4400000000,4.8200000000,4.3800000000,4.8000000000,4.6400000000,17069932,79912305.0000,2,3.0716,1,3.448300,0,4.633000000000015,2.1281999999999988
2020-03-16,sh.600375,4.8400000000,4.8700000000,4.5600000000,4.5900000000,4.8000000000,15065300,70775010.0000,2,2.7109,1,-4.375000,0,4.648000000000016,2.232299999999999
2020-03-17,sh.600375,4.5900000000,4.6900000000,4.4200000000,4.6400000000,4.5900000000,7424198,33905606.0000,2,1.3359,1,1.089300,0,4.660000000000016,2.1405899999999987
2020-03-18,sh.600375,4.6700000000,4.8200000000,4.5000000000,4.5300000000,4.6400000000,9971488,46700271.0000,2,1.7943,1,-2.370700,0,4.643000000000017,2.064079999999999
2020-03-19,sh.600375,4.4600000000,4.6100000000,4.4200000000,4.5200000000,4.5300000000,7101586,32030644.0000,2,1.2779,1,-0.220800,0,4.626000000000016,1.9638999999999989
2020-03-20,sh.600375,4.5400000000,4.6100000000,4.5000000000,4.6000000000,4.5200000000,6083788,27755123.0000,2,1.0947,1,1.769900,0,4.616000000000016,1.8527899999999988
2020-03-23,sh.600375,4.4500000000,4.5900000000,4.1500000000,4.2500000000,4.6000000000,8386801,36834420.0000,2,1.5091,1,-7.608700,0,4.594000000000016,1.817839999999999
2020-03-24,sh.600375,4.3500000000,4.4100000000,4.0800000000,4.3000000000,4.2500000000,10300514,43971369.0000,2,1.8535,1,1.176500,0,4.554000000000015,1.7939199999999988
2020-03-25,sh.600375,4.3700000000,4.4900000000,4.3000000000,4.3600000000,4.3000000000,8738486,38283439.0000,2,1.5724,1,1.395300,0,4.523000000000016,1.7384599999999988
2020-03-26,sh.600375,4.3300000000,4.3700000000,4.2400000000,4.2900000000,4.3600000000,7274108,31265993.0000,2,1.3089,1,-1.605500,0,4.4880000000000155,1.752919999999999
2020-03-27,sh.600375,4.3300000000,4.4500000000,4.2700000000,4.3300000000,4.2900000000,8723718,38131111.0000,2,1.5697,1,0.932400,0,4.441000000000015,1.6027299999999989
2020-03-30,sh.600375,4.3000000000,4.3500000000,4.2200000000,4.2600000000,4.3300000000,5036200,21566345.0000,2,0.9062,1,-1.616600,0,4.4080000000000155,1.4222599999999987
2020-03-31,sh.600375,4.2900000000,4.3500000000,4.2200000000,4.2700000000,4.2600000000,4902300,21060144.0000,2,0.8821,1,0.234700,0,4.371000000000015,1.3768799999999985
2020-04-01,sh.600375,4.2900000000,4.3800000000,4.2900000000,4.3200000000,4.2700000000,4449002,19265544.0000,2,0.8006,1,1.171000,0,4.350000000000015,1.2775099999999986
2020-04-02,sh.600375,4.2800000000,4.4300000000,4.2300000000,4.4300000000,4.3200000000,5501993,23934826.0000,2,0.99,1,2.546300,0,4.341000000000015,1.2487199999999985
2020-04-03,sh.600375,4.4500000000,4.4600000000,4.3600000000,4.4300000000,4.4300000000,4054700,17856056.0000,2,0.7296,1,0.000000,0,4.324000000000015,1.2122099999999985
2020-04-07,sh.600375,4.5000000000,4.5500000000,4.4400000000,4.5300000000,4.4300000000,5658244,25486477.0000,2,1.0181,1,2.257300,0,4.352000000000015,1.1631099999999985
2020-04-08,sh.600375,4.5200000000,4.6100000000,4.4800000000,4.5900000000,4.5300000000,5067210,23138931.0000,2,0.9118,1,1.324500,0,4.381000000000016,1.0689399999999984
2020-04-09,sh.600375,4.6000000000,4.6500000000,4.5400000000,4.5700000000,4.5900000000,3807782,17448371.0000,2,0.6852,1,-0.435700,0,4.402000000000016,0.9802199999999985
2020-04-10,sh.600375,4.6000000000,4.6000000000,4.4200000000,4.4600000000,4.5700000000,4327900,19424092.0000,2,0.7788,1,-2.407000,0,4.4190000000000165,0.9272099999999985
2020-04-13,sh.600375,4.4900000000,4.4900000000,4.4200000000,4.4300000000,4.4600000000,3542400,15751565.0000,2,0.6374,1,-0.672700,0,4.429000000000016,0.8339799999999986
2020-04-14,sh.600375,4.4600000000,4.4900000000,4.4300000000,4.4600000000,4.4300000000,4098713,18244922.0000,2,0.7375,1,0.677200,0,4.449000000000017,0.8171099999999987
2020-04-15,sh.600375,4.4500000000,4.7200000000,4.4500000000,4.5000000000,4.4600000000,11410816,52224298.0000,2,2.0533,1,0.896900,0,4.472000000000017,0.9342299999999988
2020-04-16,sh.600375,4.4300000000,4.4600000000,4.3600000000,4.4200000000,4.5000000000,6533800,28855229.0000,2,1.1757,1,-1.777800,0,4.482000000000017,0.9717399999999987
2020-04-17,sh.600375,4.4500000000,4.4500000000,4.3800000000,4.4300000000,4.4200000000,4198035,18533685.0000,2,0.7554,1,0.226200,0,4.482000000000017,0.9482799999999987
2020-04-20,sh.600375,4.4000000000,4.4900000000,4.4000000000,4.4600000000,4.4300000000,5352152,23800471.0000,2,0.9631,1,0.677200,0,4.485000000000017,0.9716299999999988
2020-04-21,sh.600375,4.4400000000,4.4600000000,4.3500000000,4.3900000000,4.4600000000,3379526,14845439.0000,2,0.6081,1,-1.569500,0,4.471000000000017,0.9306299999999987
2020-04-22,sh.600375,4.3200000000,4.5100000000,4.3200000000,4.4800000000,4.3900000000,4279230,19035823.0000,2,0.77,1,2.050100,0,4.460000000000017,0.9164499999999988
2020-04-23,sh.600375,4.4800000000,4.6400000000,4.4700000000,4.5600000000,4.4800000000,9068296,41406668.0000,2,1.6317,1,1.785700,0,4.4590000000000165,1.0110999999999988
2020-04-24,sh.600375,4.5100000000,4.6800000000,4.4700000000,4.5300000000,4.5600000000,8552474,39071361.0000,2,1.5389,1,-0.657900,0,4.466000000000017,1.0871099999999987
2020-04-27,sh.600375,4.5300000000,4.5300000000,4.5300000000,4.5300000000,4.5300000000,0,0.0000,2,,0,0.000000,0,4.476000000000017,
2020-04-28,sh.600375,4.5300000000,4.5300000000,4.5300000000,4.5300000000,4.5300000000,0,0.0000,2,,0,0.000000,0,4.4830000000000165,
2020-04-29,sh.600375,4.9800000000,4.9800000000,4.9300000000,4.9800000000,4.5300000000,15944723,79396406.0000,2,2.8691,1,9.933800,0,4.5310000000000175,
2020-04-30,sh.600375,5.2800000000,5.3800000000,4.9200000000,5.0900000000,4.9800000000,43576031,225203055.0000,2,7.8411,1,2.208800,0,4.598000000000018,
2020-05-06,sh.600375,4.9600000000,5.6000000000,4.9600000000,5.6000000000,5.0900000000,20489035,111882597.0000,2,3.6868,1,10.019600,0,4.715000000000018,
2020-05-07,sh.600375,6.1600000000,6.1600000000,5.7400000000,5.8300000000,5.6000000000,52600498,314832277.0000,2,9.4649,1,4.107100,0,4.852000000000017,
2020-05-08,sh.600375,5.6500000000,6.1100000000,5.5900000000,5.7600000000,5.8300000000,33967873,197713644.0000,2,6.1122,1,-1.200700,0,4.989000000000017,
2020-05-11,sh.600375,5.9000000000,6.2500000000,5.7000000000,6.0800000000,5.7600000000,38543111,233664273.0000,2,6.9354,1,5.555600,0,5.149000000000017,
2020-05-12,sh.600375,6.0600000000,6.1200000000,5.8800000000,5.9500000000,6.0800000000,21114001,125957327.0000,2,3.7993,1,-2.138200,0,5.288000000000016,
2020-05-13,sh.600375,5.9500000000,6.0300000000,5.7300000000,5.8200000000,5.9500000000,19530747,114370664.0000,2,3.5144,1,-2.184900,0,5.417000000000017,
2020-05-14,sh.600375,5.8100000000,5.9900000000,5.6300000000,5.7700000000,5.8200000000,24402027,140755083.0000,2,4.3909,1,-0.859100,0,5.541000000000016,
2020-05-15,sh.600375,6.0500000000,6.1500000000,5.7000000000,6.0600000000,5.7700000000,34338924,207628154.0000,2,6.1789,1,5.026000,0,5.694000000000017,5.4792999999999985
2020-05-18,sh.600375,6.0500000000,6.3500000000,5.9800000000,6.2200000000,6.0600000000,26040910,161527063.0000,2,4.6858,1,2.640300,0,5.8180000000000165,5.660969999999998
2020-05-19,sh.600375,6.2000000000,6.3000000000,6.1100000000,6.2600000000,6.2200000000,12353642,76745134.0000,2,2.2229,1,0.643100,0,5.9350000000000165,5.099149999999999
2020-05-20,sh.600375,6.3500000000,6.3500000000,6.1000000000,6.2500000000,6.2600000000,17166783,106240459.0000,2,3.089,1,-0.159700,0,6.000000000000016,5.039369999999999
2020-05-21,sh.600375,6.2800000000,6.8700000000,6.1600000000,6.6800000000,6.2500000000,29617915,193440356.0000,2,5.3294,1,6.880000,0,6.085000000000017,4.625819999999999
2020-05-22,sh.600375,6.7600000000,7.1700000000,6.6000000000,6.9100000000,6.6800000000,36205019,250473562.0000,2,6.5147,1,3.443100,0,6.200000000000016,4.666069999999999
2020-05-25,sh.600375,7.6000000000,7.6000000000,7.3700000000,7.6000000000,6.9100000000,24998987,189256685.0000,2,4.4983,1,9.985500,0,6.352000000000016,4.4223599999999985
2020-05-26,sh.600375,8.1300000000,8.3600000000,7.5800000000,7.8900000000,7.6000000000,60849822,487729673.0000,2,10.9493,1,3.815800,0,6.546000000000016,5.137359999999998
2020-05-27,sh.600375,8.1900000000,8.6800000000,8.1600000000,8.5900000000,7.8900000000,77408850,660923709.0000,2,13.929,1,8.872000,0,6.823000000000016,6.178819999999998
2020-05-28,sh.600375,8.2000000000,8.2800000000,7.7300000000,7.9300000000,8.5900000000,56399168,452526005.0000,2,10.1485,1,-7.683400,0,7.0390000000000175,6.754579999999999
2020-05-29,sh.600375,8.2900000000,8.5000000000,7.8200000000,8.1600000000,7.9300000000,44914175,362367382.0000,2,8.0819,1,2.900400,0,7.2490000000000165,6.9448799999999995
2020-06-01,sh.600375,8.0100000000,8.4600000000,7.9100000000,8.2600000000,8.1600000000,44994134,369729679.0000,2,8.0962,1,1.225500,0,7.453000000000017,7.285919999999999
2020-06-02,sh.600375,8.0400000000,8.8900000000,8.0400000000,8.4000000000,8.2600000000,39963530,337160445.0000,2,7.191,1,1.694900,0,7.667000000000018,7.782729999999999
2020-06-03,sh.600375,8.4100000000,8.4900000000,7.7000000000,8.2800000000,8.4000000000,53557693,433302819.0000,2,9.6372,1,-1.428600,0,7.870000000000017,8.437549999999998
2020-06-04,sh.600375,8.2000000000,8.3000000000,7.8500000000,8.2200000000,8.2800000000,40783452,328741309.0000,2,7.3386,1,-0.724600,0,8.024000000000019,8.638469999999998
2020-06-05,sh.600375,8.4700000000,9.0400000000,8.3000000000,9.0400000000,8.2200000000,81866747,719789932.0000,2,14.7311,1,9.975700,0,8.237000000000018,9.460109999999997
2020-06-08,sh.600375,8.5500000000,8.7800000000,8.1400000000,8.1400000000,9.0400000000,55225855,459265600.0000,2,9.9373,1,-9.955700,0,8.291000000000018,10.004009999999997
2020-06-09,sh.600375,8.0100000000,8.1200000000,7.4000000000,7.5500000000,8.1400000000,47315410,363206091.0000,2,8.5139,1,-7.248200,0,8.257000000000017,9.760469999999998
2020-06-10,sh.600375,7.6100000000,7.7200000000,7.5000000000,7.6100000000,7.5500000000,20370853,155199316.0000,2,3.6655,1,0.794700,0,8.159000000000017,8.734119999999997
2020-06-11,sh.600375,7.6600000000,8.2000000000,7.5800000000,7.8900000000,7.6100000000,28834961,226544735.0000,2,5.1886,1,3.679400,0,8.155000000000019,8.238129999999996
2020-06-12,sh.600375,7.7000000000,8.3500000000,7.6100000000,8.2400000000,7.8900000000,31268461,252443802.0000,2,5.6264,1,4.436000,0,8.163000000000018,7.992579999999997
2020-06-15,sh.600375,8.3900000000,8.4500000000,7.8200000000,8.0200000000,8.2400000000,27580746,222770514.0000,2,4.9629,1,-2.669900,0,8.139000000000017,7.679249999999998
2020-06-16,sh.600375,8.1000000000,8.1500000000,7.9200000000,8.0000000000,8.0200000000,15724217,126075282.0000,2,2.8294,1,-0.249400,0,8.099000000000016,7.243089999999998
2020-06-17,sh.600375,8.0600000000,8.3800000000,7.8700000000,8.1300000000,8.0000000000,24140523,197112180.0000,2,4.3438,1,1.625000,0,8.084000000000016,6.713749999999999
2020-06-18,sh.600375,8.2100000000,8.3600000000,8.0900000000,8.1200000000,8.1300000000,17397887,142377964.0000,2,3.1306,1,-0.123000,0,8.074000000000016,6.292949999999999
2020-06-19,sh.600375,8.0000000000,8.2000000000,7.9100000000,8.0400000000,8.1200000000,15227073,122486313.0000,2,2.74,1,-0.985200,0,7.974000000000018,5.093839999999998
2020-06-22,sh.600375,8.0000000000,8.1400000000,7.8200000000,7.9300000000,8.0400000000,17496235,139524698.0000,2,3.1483,1,-1.368200,0,7.953000000000019,4.414939999999999
2020-06-23,sh.600375,7.8800000000,7.9500000000,7.6600000000,7.6800000000,7.9300000000,18045051,140216809.0000,2,3.247,1,-3.152600,0,7.966000000000018,3.8882499999999984
2020-06-24,sh.600375,7.7600000000,7.9600000000,7.7000000000,7.9200000000,7.6800000000,13744830,107919076.0000,2,2.4732,1,3.125000,0,7.9970000000000185,3.7690199999999985
2020-06-29,sh.600375,7.9400000000,8.0200000000,7.7500000000,7.8200000000,7.9200000000,9644896,76043760.0000,2,1.7355,1,-1.262600,0,7.990000000000019,3.4237099999999985
2020-06-30,sh.600375,7.8700000000,7.9200000000,7.7300000000,7.7400000000,7.8200000000,12284633,95846341.0000,2,2.2105,1,-1.023000,0,7.940000000000019,3.082119999999999
2020-07-01,sh.600375,7.7700000000,7.8300000000,7.7100000000,7.7900000000,7.7400000000,8985426,69760698.0000,2,1.6168,1,0.646000,0,7.91700000000002,2.747509999999999
2020-07-02,sh.600375,7.7500000000,8.0600000000,7.7300000000,7.8500000000,7.7900000000,13304141,104852221.0000,2,2.3939,1,0.770200,0,7.90200000000002,2.7039599999999986
2020-07-03,sh.600375,7.8700000000,8.1300000000,7.8100000000,8.0700000000,7.8500000000,17219802,137683233.0000,2,3.0985,1,2.802500,0,7.89600000000002,2.5794299999999986
2020-07-06,sh.600375,8.0800000000,8.1900000000,7.9600000000,8.1200000000,8.0700000000,21533301,173666872.0000,2,3.8747,1,0.619600,0,7.89600000000002,2.6538399999999984
2020-07-07,sh.600375,8.2000000000,8.7700000000,8.0200000000,8.6500000000,8.1200000000,33659499,282274707.0000,2,6.0567,1,6.527100,0,7.957000000000022,2.9855099999999988
2020-07-08,sh.600375,8.7000000000,8.7900000000,8.3300000000,8.7500000000,8.6500000000,31287376,268327030.0000,2,5.6299,1,1.156100,0,8.039000000000021,3.2336699999999987
2020-07-09,sh.600375,8.7400000000,9.5900000000,8.5700000000,9.3500000000,8.7500000000,34987556,316341811.0000,2,6.2957,1,6.857100,0,8.20600000000002,3.538539999999999
2020-07-10,sh.600375,9.2800000000,9.7700000000,9.1200000000,9.6000000000,9.3500000000,34932023,331252664.0000,2,6.2857,1,2.673800,0,8.37400000000002,3.919789999999999
2020-07-13,sh.600375,9.5200000000,9.9100000000,9.4100000000,9.7700000000,9.6000000000,24830327,241239399.0000,2,4.468,1,1.770800,0,8.56900000000002,4.193039999999999
2020-07-14,sh.600375,9.5800000000,9.9500000000,9.4500000000,9.7100000000,9.7700000000,23769365,229921005.0000,2,4.2771,1,-0.614100,0,8.766000000000021,4.399699999999998
2020-07-15,sh.600375,9.7000000000,9.7700000000,9.3200000000,9.3500000000,9.7100000000,20297215,193018809.0000,2,3.6523,1,-3.707500,0,8.92200000000002,4.603249999999998
2020-07-16,sh.600375,9.3300000000,9.5000000000,8.4200000000,8.5500000000,9.3500000000,23880953,214599715.0000,2,4.2971,1,-8.556200,0,8.99200000000002,4.793569999999998
2020-07-17,sh.600375,8.6500000000,8.7700000000,8.3300000000,8.3900000000,8.5500000000,17228688,146234080.0000,2,3.1001,1,-1.871300,0,9.02400000000002,4.793729999999998
2020-07-20,sh.600375,8.6900000000,9.0400000000,8.5000000000,8.9300000000,8.3900000000,22252345,196113029.0000,2,4.0041,1,6.436200,0,9.105000000000022,4.806669999999999
2020-07-21,sh.600375,9.0000000000,9.2100000000,8.8100000000,9.2100000000,8.9300000000,20258274,182553733.7200,2,3.6453,1,3.135500,0,9.161000000000021,4.565529999999998
2020-07-22,sh.600375,9.2400000000,9.4200000000,9.0500000000,9.2900000000,9.2100000000,14718715,136471849.1700,2,2.6485,1,0.868600,0,9.215000000000021,4.267389999999998
2020-07-23,sh.600375,9.4000000000,9.4700000000,8.5200000000,8.8600000000,9.2900000000,33690225,301768186.0300,2,6.0622,1,-4.628600,0,9.166000000000022,4.244039999999998
2020-07-24,sh.600375,8.9500000000,9.0000000000,8.1000000000,8.1200000000,8.8600000000,23886755,202364539.6400,2,4.2982,1,-8.352100,0,9.018000000000022,4.045289999999999
2020-07-27,sh.600375,8.2200000000,8.4400000000,7.9200000000,8.2700000000,8.1200000000,14801150,121518495.0200,2,2.6633,1,1.847300,0,8.868000000000022,3.864819999999999
2020-07-28,sh.600375,8.4000000000,8.5700000000,8.0800000000,8.2400000000,8.2700000000,11311625,93714423.3600,2,2.0354,1,-0.362800,0,8.721000000000021,3.6406499999999995
2020-07-29,sh.600375,8.3500000000,8.6800000000,8.1800000000,8.5800000000,8.2400000000,16069204,135899563.7900,2,2.8915,1,4.126200,0,8.644000000000021,3.56457
2020-07-30,sh.600375,8.5100000000,8.5600000000,8.1500000000,8.1900000000,8.5800000000,16703319,139039115.5200,2,3.0056,1,-4.545500,0,8.608000000000022,3.4354199999999997
2020-07-31,sh.600375,8.1000000000,8.2400000000,7.9700000000,8.1600000000,8.1900000000,15960427,129622452.9200,2,2.8719,1,-0.366300,0,8.58500000000002,3.4126000000000003
2020-08-03,sh.600375,8.2000000000,8.3800000000,8.1000000000,8.3400000000,8.1600000000,20133666,165813036.9300,2,3.6229,1,2.205900,0,8.526000000000021,3.3744800000000006
2020-08-04,sh.600375,8.4000000000,8.4100000000,8.0700000000,8.0700000000,8.3400000000,14543466,119029702.9500,2,2.617,1,-3.237400,0,8.41200000000002,3.27165
2020-08-05,sh.600375,8.0700000000,8.2000000000,7.8200000000,8.1500000000,8.0700000000,11447300,92359614.3700,2,2.0598,1,0.991300,0,8.298000000000021,3.212780000000001
2020-08-06,sh.600375,8.1500000000,8.1800000000,7.8300000000,7.8400000000,8.1500000000,13880410,110181322.1800,2,2.4976,1,-3.803700,0,8.196000000000023,2.8563200000000006
2020-08-07,sh.600375,7.9200000000,8.0400000000,7.6400000000,7.7400000000,7.8400000000,11811556,92254446.2700,2,2.1254,1,-1.275500,0,8.15800000000002,2.6390400000000005
2020-08-10,sh.600375,7.7900000000,7.8200000000,7.4900000000,7.5800000000,7.7400000000,10169114,77675885.0200,2,1.8298,1,-2.067200,0,8.089000000000022,2.5556900000000007
2020-08-11,sh.600375,7.5800000000,7.6100000000,7.3100000000,7.3400000000,7.5800000000,15968898,118859979.4200,2,2.8734,1,-3.166200,0,7.999000000000022,2.639490000000001
2020-08-12,sh.600375,7.3000000000,7.3200000000,6.9700000000,7.1600000000,7.3400000000,18246577,129920913.2000,2,3.2833,1,-2.452300,0,7.857000000000022,2.6786700000000008
2020-08-13,sh.600375,7.1600000000,7.2600000000,7.1000000000,7.1300000000,7.1600000000,8756364,62764189.5800,2,1.5756,1,-0.419000,0,7.751000000000022,2.5356700000000005
2020-08-14,sh.600375,7.1500000000,7.1800000000,7.0200000000,7.1400000000,7.1300000000,8101460,57636572.1900,2,1.4578,1,0.140300,0,7.649000000000022,2.3942600000000005
2020-08-17,sh.600375,7.1600000000,7.4500000000,7.1000000000,7.3300000000,7.1400000000,13141633,95900111.5100,2,2.3647,1,2.661100,0,7.548000000000021,2.2684400000000005
2020-08-18,sh.600375,7.3400000000,7.7700000000,7.3300000000,7.6600000000,7.3300000000,17879429,134677164.2100,2,3.2172,1,4.502000,0,7.507000000000022,2.32846
2020-08-19,sh.600375,7.6600000000,7.6700000000,7.3100000000,7.3400000000,7.6600000000,12024876,89091190.4400,2,2.1638,1,-4.177500,0,7.4260000000000215,2.33886
2020-08-20,sh.600375,7.3400000000,7.4200000000,7.2000000000,7.3400000000,7.3400000000,7082474,51840446.3600,2,1.2744,1,0.000000,0,7.376000000000022,2.21654
2020-08-21,sh.600375,7.3800000000,7.4100000000,7.2000000000,7.2800000000,7.3400000000,6391200,46582061.5800,2,1.15,1,-0.817400,0,7.330000000000022,2.119
2020-08-24,sh.600375,7.3300000000,7.3300000000,7.0500000000,7.1400000000,7.2800000000,7896413,56467859.3800,2,1.4209,1,-1.923100,0,7.286000000000023,2.07811
2020-08-25,sh.600375,7.1800000000,7.1900000000,7.0100000000,7.0600000000,7.1400000000,6256450,44302542.0000,2,1.1258,1,-1.120400,0,7.258000000000022,1.90335
2020-08-26,sh.600375,7.0600000000,7.0600000000,6.7200000000,6.8000000000,7.0600000000,10810556,74212316.2000,2,1.9453,1,-3.682700,0,7.222000000000023,1.76955
2020-08-27,sh.600375,6.8200000000,7.2500000000,6.7300000000,7.2400000000,6.8000000000,12472667,87704941.8200,2,2.2443,1,6.470600,0,7.233000000000023,1.8364199999999997
2020-08-28,sh.600375,7.2500000000,7.4500000000,7.1700000000,7.2200000000,7.2400000000,10907520,79632509.8000,2,1.9627,1,-0.276200,0,7.241000000000023,1.8869099999999996
2020-08-31,sh.600375,7.1300000000,7.3700000000,7.1100000000,7.3200000000,7.2200000000,8144402,59336728.8600,2,1.4655,1,1.385000,0,7.2400000000000215,1.7969899999999996
2020-09-01,sh.600375,7.2900000000,7.4900000000,7.2200000000,7.4700000000,7.3200000000,11201163,82964308.6300,2,2.0155,1,2.049200,0,7.221000000000022,1.6768199999999993
2020-09-02,sh.600375,7.6900000000,7.7500000000,7.3600000000,7.4100000000,7.4700000000,11560011,86463403.2300,2,2.0801,1,-0.803200,0,7.228000000000021,1.6684499999999993
2020-09-03,sh.600375,7.4300000000,7.4500000000,7.2800000000,7.2900000000,7.4100000000,6013085,44051408.7600,2,1.082,1,-1.619400,0,7.223000000000022,1.6492099999999994
2020-09-04,sh.600375,7.2000000000,7.6400000000,7.1700000000,7.5600000000,7.2900000000,11302376,84094465.4500,2,2.0338,1,3.703700,0,7.251000000000022,1.7375899999999995
2020-09-07,sh.600375,7.6800000000,7.7700000000,7.5200000000,7.6200000000,7.5600000000,12804058,98254661.3400,2,2.304,1,0.793700,0,7.299000000000023,1.8258999999999994
2020-09-08,sh.600375,7.6100000000,7.8300000000,7.5600000000,7.7500000000,7.6200000000,9476768,73198604.8400,2,1.7053,1,1.706000,0,7.368000000000022,1.8838499999999996
2020-09-09,sh.600375,7.6600000000,7.8400000000,7.5100000000,7.5100000000,7.7500000000,9407150,72186572.3400,2,1.6927,1,-3.096800,0,7.439000000000023,1.8585899999999995
2020-09-10,sh.600375,7.6000000000,7.6900000000,7.1600000000,7.1700000000,7.5100000000,11908896,87612218.9100,2,2.1429,1,-4.527300,0,7.4320000000000235,1.8484499999999997
2020-09-11,sh.600375,7.2800000000,7.8500000000,7.1700000000,7.7700000000,7.1700000000,19127751,145596394.4200,2,3.4418,1,8.368200,0,7.487000000000023,1.99636
2020-09-14,sh.600375,7.8700000000,7.8800000000,7.6200000000,7.7300000000,7.7700000000,12451419,96228496.2900,2,2.2405,1,-0.514800,0,7.528000000000023,2.0738600000000003
2020-09-15,sh.600375,7.7500000000,7.8400000000,7.5600000000,7.6300000000,7.7300000000,10318986,78928150.8000,2,1.8568,1,-1.293700,0,7.544000000000023,2.05799
2020-09-16,sh.600375,7.7100000000,7.8600000000,7.4800000000,7.7600000000,7.6300000000,14362000,110666208.0000,2,2.5843,1,1.703800,0,7.579000000000024,2.10841
2020-09-17,sh.600375,7.7700000000,7.9200000000,7.6700000000,7.8000000000,7.7600000000,11072885,86372937.9700,2,1.9925,1,0.515500,0,7.630000000000022,2.1994599999999997
2020-09-18,sh.600375,7.8000000000,7.8600000000,7.7000000000,7.7600000000,7.8000000000,7627068,59060412.5700,2,1.3724,1,-0.512800,0,7.650000000000023,2.13332
2020-09-21,sh.600375,7.9900000000,8.3600000000,7.7700000000,8.2400000000,7.7600000000,21220250,173469609.5800,2,3.8184,1,6.185600,0,7.712000000000022,2.28476
2020-09-22,sh.600375,8.0800000000,8.2300000000,7.9000000000,7.9100000000,8.2400000000,11588890,93287750.8700,2,2.0853,1,-4.004900,0,7.728000000000021,2.3227599999999997
2020-09-23,sh.600375,7.9900000000,8.1200000000,7.8600000000,7.9200000000,7.9100000000,6139019,48872453.6500,2,1.1047,1,0.126400,0,7.7690000000000214,2.26396
2020-09-24,sh.600375,7.9900000000,7.9900000000,7.7700000000,7.8200000000,7.9200000000,5892306,46279155.5900,2,1.0603,1,-1.262600,0,7.834000000000022,2.1557000000000004
2020-09-25,sh.600375,7.8200000000,7.8400000000,7.5900000000,7.6400000000,7.8200000000,5277122,40598806.1000,2,0.9496,1,-2.301800,0,7.821000000000022,1.9064800000000002
2020-09-28,sh.600375,7.6200000000,7.6600000000,7.3600000000,7.3700000000,7.6400000000,6033794,45155815.0000,2,1.0857,1,-3.534000,0,7.785000000000022,1.791
2020-09-29,sh.600375,7.3900000000,7.9300000000,7.3900000000,7.7000000000,7.3700000000,9286128,71424407.9100,2,1.6709,1,4.477600,0,7.792000000000023,1.77241
2020-09-30,sh.600375,7.8400000000,7.8600000000,7.5400000000,7.7300000000,7.7000000000,6147594,47086154.0400,2,1.1062,1,0.389600,0,7.789000000000023,1.6246000000000003
2020-10-09,sh.600375,7.8900000000,7.9000000000,7.7500000000,7.7800000000,7.7300000000,6650200,51922531.0000,2,1.1966,1,0.646800,0,7.787000000000023,1.5450100000000002
2020-10-12,sh.600375,7.8700000000,7.9000000000,7.7400000000,7.8200000000,7.7800000000,9873383,77006985.9100,2,1.7766,1,0.514100,0,7.793000000000022,1.5854300000000001
2020-10-13,sh.600375,7.7800000000,8.0500000000,7.6900000000,8.0100000000,7.8200000000,14757756,117535916.6800,2,2.6555,1,2.429700,0,7.770000000000023,1.46914
2020-10-14,sh.600375,7.9900000000,7.9900000000,7.8200000000,7.9000000000,8.0100000000,7846984,61836599.7200,2,1.412,1,-1.373300,0,7.769000000000024,1.4018099999999998
2020-10-15,sh.600375,7.8700000000,7.9500000000,7.6600000000,7.7000000000,7.9000000000,7743058,60262570.4700,2,1.3933,1,-2.531600,0,7.747000000000024,1.4306699999999997
2020-10-16,sh.600375,7.7000000000,7.7500000000,7.6200000000,7.7300000000,7.7000000000,4162858,31964254.4400,2,0.7491,1,0.389600,0,7.738000000000025,1.3995499999999998
2020-10-19,sh.600375,7.7400000000,7.7400000000,7.5200000000,7.5400000000,7.7300000000,4740600,36143295.0000,2,0.853,1,-2.458000,0,7.7280000000000255,1.3898899999999998
2020-10-20,sh.600375,7.6900000000,7.6900000000,7.4900000000,7.5900000000,7.5400000000,5880768,44590787.4000,2,1.0582,1,0.663100,0,7.750000000000026,1.3871399999999998
2020-10-21,sh.600375,7.6100000000,7.7500000000,7.5300000000,7.5900000000,7.5900000000,5198683,39654800.6700,2,0.9355,1,0.000000,0,7.739000000000026,1.3135999999999997
2020-10-22,sh.600375,7.3100000000,7.6400000000,7.3000000000,7.4300000000,7.5900000000,5977840,44559650.9000,2,1.0757,1,-2.108000,0,7.7090000000000245,1.3105499999999997
2020-10-23,sh.600375,7.4100000000,7.4200000000,7.2700000000,7.2800000000,7.4300000000,3907297,28648053.9200,2,0.7031,1,-2.018800,0,7.659000000000025,1.2611999999999997
2020-10-26,sh.600375,7.2800000000,7.2800000000,7.0500000000,7.0600000000,7.2800000000,6793900,48298839.0000,2,1.2225,1,-3.022000,0,7.583000000000024,1.2057899999999997
2020-10-27,sh.600375,7.0900000000,7.1400000000,6.9600000000,7.0400000000,7.0600000000,3388100,23867617.0000,2,0.6097,1,-0.283300,0,7.486000000000024,1.0012099999999997
2020-10-28,sh.600375,6.9800000000,7.0700000000,6.7000000000,7.0000000000,7.0400000000,4862300,33665374.0000,2,0.8749,1,-0.568200,0,7.396000000000024,0.9474999999999998
